SampleYear,SampleMonth,Period,Location,FilmDate,NoPts,AnalysisBy,AnalysisDate,Transect,AA,AC,AF,AG,AGSP,AH,AL,AP,APR,AT,AU,CN,CORAL,CORJU,DCY,DL,DSO,EF,FF,HC,IR,IS,MAFO,MAL,MAN,MAR,MC,MD,MDA,MF,MILA,MILC,MILS,ML,MM,MME,MSPP,MYSP,OA,OD,OFAV,OFRA,OX,PA,PB,PBSP,PC,PCL,PD,PF,PP,PS,SB,SC,SCSP,SH,SI,SL,SR,SS,SSPP,TC,BRIA,ENGO,ERYTH,FAN,GO,PLUME,ROD,WHIP,BALL,BASP,BOSP,CLIO,CLSP,ENSP,ROPE,SPO,TUBE,PALY,ZO,ZOSO,ANEM,CMOR,AMPH,CALG,CLAD,DICT,HALI,LIAG,LOBO,MACA,MICRO,PEY,RAMI,SARG,FLCY,LYNG,SCHIZ,EAC,B,P,R,RO,S,O,UNK,TWS,BL,BBD,WBD,PLA,YBD,DSD,DCOR,SCTLD,Check,Notes
2011,10,Annual,Black Point,10/20/11,280,Leslie Henderson,6/5/12,5,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,1.45,0,0,3.64,1.82,2.55,0,0,,0,0,0,0.36,0,0,0,0,0,0.36,0,0,1.45,0,0,0,0,0.73,0.36,0,0,0,0,0,0.73,0,0,0,3.27,0,8,0,0,0,0,0,0,0,2.91,0,17.45,0,0,0,5.45,0,,,0,2.18,0,4.36,21.45,0,0,6.55,0,8.73,0.36,0,1.82,0,0,0,0,0,0,0,,100,
2011,10,Annual,Black Point,10/20/11,290,Leslie Henderson,6/6/12,6,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,1.74,0,0,0,1.05,0,0,0,0,0,0,0,1.05,0,1.39,1.74,5.92,4.18,0,0,,0,0,0,0,1.05,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,1.74,0,9.76,0,0,0,0,0,0,0,1.39,0,21.25,0,0,0,2.79,0,,,0,2.09,0,2.79,19.86,0,0,2.44,0,10.8,0,0,1.05,0,0,0,0,0,0,0,,100,
2011,10,Annual,Flat Cay,10/20/11,200,Leslie Henderson,6/7/12,1,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0.51,6.57,2.53,0,0,,0,0,0,2.02,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,2.02,0,0,0,0,4.04,0,1.01,0,0,0,9.09,0,0,0,0,0,0,0,3.54,0,19.19,0,0,9.09,4.55,0,,,0,0.51,0,5.56,10.1,0,0,4.04,0,10.61,0,0,1.01,0,0,0,0,0,0,0,,100,
2011,10,Annual,Flat Cay,10/20/11,250,Leslie Henderson,6/7/12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.4,0,0,0,0,0,0,0,0,0,0,2.81,0.4,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.4,4.02,3.21,0,0,,0,0,0,5.62,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0.8,0,0,0,0,3.21,0,0,0,1.2,0,4.02,0,0,0,0,0,0,0,6.83,0,28.11,0.4,0,6.83,3.61,0,,,0,0,0,3.61,6.43,0,0,4.02,0,9.24,0,0,0.4,0,0,0,0,0,0,0,,100,
2011,10,Annual,Flat Cay,10/20/11,280,Leslie Henderson,6/7/12,3,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0.36,0,0,0,0,0,0,0.71,0,0,1.07,1.79,5.36,0.36,0,0,,0,0,0,2.86,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,6.43,0,0,0,0,0,0,0,5.36,0,28.21,0,0,4.64,2.86,0,,,0.36,0,0,3.93,11.79,0,0,3.21,0,13.21,0.36,0,0,0,0,0,0,0,0,0,,100,
2011,10,Annual,Flat Cay,10/20/11,310,Leslie Henderson,6/7/12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0.98,0,0,0.98,0,0.65,1.96,4.25,0.65,0,0,,0,0,0,3.59,0,0,0,0,0,0.33,0,0,1.63,0,0,0,0.65,0,0,0,0,0,0,0,0.98,0,0,0,0,0,7.52,0,0,0,0,0,0,0,4.25,0,23.86,0,0,12.09,7.52,0,,,0.33,0.65,0,7.19,7.84,0,0,2.29,0,5.23,0,0,1.31,0,0,0,0,0,0,0,,100,
2011,10,Annual,Flat Cay,10/20/11,250,Leslie Henderson,6/7/12,5,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0.4,0,0,0,0,0,0,0,1.21,0,0,3.63,0,1.21,2.02,1.21,0.81,0,0,,0,0,0,0.81,0,0,0,0,0,0,0,0,2.02,0,0,0,0.4,0,0,2.42,0,0,0,0,0,0,0.81,0,0,0,6.05,0,0,0,0,0,0,0,2.02,0,12.5,0,0,14.11,4.84,0,,,0,0,0,2.82,18.55,0,0,7.26,0,11.69,0,0,0.81,0,0,0,0,0,0,0,,100,
2011,10,Annual,Flat Cay,10/20/11,320,Leslie Henderson,6/7/12,6,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0.63,0,0,0,0,2.53,0,0,0.63,0,0.95,3.48,1.9,2.22,0,0,,0,0,0,6.65,0.32,0,0,0,0,0,0,0.32,9.18,0,0,0,0,0,0.63,0.63,0,0,0,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,0,4.75,0,18.04,0,0,9.49,4.75,0,,,0,0,0,3.16,17.09,0,0,2.53,0,2.22,0,0,1.27,0,0,0,0,0,0,0,,100,
2011,10,Annual,Buck Island STT,10/21/11,269,Brittney Honisch,4/18/12,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64,3.01,0,0,,0,0,0,0,0.38,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,1.5,0,15.41,0,0,25.19,18.8,0,,,0,1.5,0,0,18.8,0,0,1.5,0,2.26,0,0,1.13,0.75,0,0,0,0,0,0,,100,
2011,10,Annual,Buck Island STT,10/21/11,280,Brittney Honisch,4/18/12,2,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0.72,0,0,0,0,0.36,0,0,0,0,0,0,5.8,5.07,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0,1.09,0,9.06,0,0,15.94,31.52,0,,,0,0,0,0,15.58,0,0,0.36,0,5.43,0,0,1.45,0,0,0,0,0,0,0,,100,
2011,10,Annual,Buck Island STT,10/21/11,310,Brittney Honisch,4/18/12,3,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0.97,3.55,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0.32,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0.97,0,12.26,0,0,17.74,33.87,0,,,0,0,0,0,19.35,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,,100,
2011,10,Annual,Buck Island STT,10/21/11,260,Brittney Honisch,4/18/12,4,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0.39,0,0,0,0,0,0,0,4.63,0,0,0,1.93,1.54,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,1.16,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,1.54,0,24.32,0,0,12.36,27.03,0,,,0,1.54,0,0,13.13,0,0,0.77,0,1.16,0,0,0.39,0,0,0,0,0,0,0,,100,
2011,10,Annual,Buck Island STT,10/21/11,250,Brittney Honisch,4/18/12,5,0,0,0,0,0.81,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0.41,0,0,0,2.44,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,5.69,0,0,0,0,0,0,0,1.22,0,24.8,0,0,9.35,33.33,0,,,0,0,0,0,12.2,0,0,3.66,0,3.66,0.41,0,1.63,0.41,0,0,0,0,0,0,,100,
2011,10,Annual,Buck Island STT,10/21/11,320,Brittney Honisch,4/18/12,6,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.32,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,2.22,0,14.87,0,0,12.66,37.03,0,,,0,1.9,0,0.95,12.66,0,0,5.38,0,3.16,0,0,1.27,0,0,0,0,0,0,0,,100,
2011,10,Annual,Botany Bay,10/27/11,290,Brittney Honisch,6/10/12,1,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,3.45,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0.34,3.45,0,0,,0,0,0,8.97,0.34,0,0,0,0,0,0,0,1.03,0,0,0,0.34,0,0,1.38,0,3.79,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0.34,0,13.79,0,0,2.41,42.07,0,,,0,0.69,0,0,7.93,0,0,1.38,0,1.03,0,0,0,0.34,0,0,0,0,0,0,,100,
2011,10,Annual,Botany Bay,10/27/11,290,Brittney Honisch,6/10/12,2,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,2.33,0,0,0,2,2,0,0,,0,0,0,1,0.33,0,0,0,0,0.67,0,0,0,0,0,0,2.33,0,0,0,0,1,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,1.67,0,21,0,0,6,41,0,,,0,1,0,3.33,9.33,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,,100,
2011,10,Annual,Botany Bay,10/27/11,290,Brittney Honisch,6/10/12,3,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3.44,1.88,0,0,,0.63,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0.63,0,0,0,0,0.31,0,0,0,0,0,0,0,0,7.19,0,0,0.94,0,0,0,0,0.63,0,19.69,0,0,10,34.38,0,,,0,1.25,0,0,10.31,0,0,1.56,0,0,0.31,0,0,0.63,0,0,0,0,0,0,,100,
2011,10,Annual,Botany Bay,10/27/11,290,Brittney Honisch,6/10/12,5,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,4.45,0.81,0,0,,0,0,0,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0.4,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,5.67,0,10.93,0,0,0,32.79,0,,,0,0.4,0,0,17.41,0,0,9.72,0,0,0.4,0,1.21,0,0,0,0,0,0,0,,100,
2011,10,Annual,Botany Bay,10/27/11,290,Brittney Honisch,6/10/12,6,0.72,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,2.89,0,0,0,3.97,2.17,0,0,,0,0,0,4.33,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,1.81,0,6.5,0,0,0,38.27,0,,,0,0.36,0,0,29.96,0,0,4.33,0,0,0,0,1.08,0.36,0,0,0,0,0,0,,100,
2011,10,Annual,Brewers Bay,10/27/11,280,Brittney Honisch,5/30/12,1,0.36,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,0,0,0,18.57,2.14,0,0,,0.36,0,0,0.36,1.43,0,0,0,0,0,0,0,0.71,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07,0,0,0,0,0,0,0,0,0,2.86,0,0,0.36,22.14,0,,,0,0.36,0,0,15,0,0,0,0,10,0,0,0,1.43,0,0,0,0,0,0,,100,
2011,10,Annual,Brewers Bay,10/27/11,280,Brittney Honisch,5/30/12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,18.21,0,0,0,13.57,3.21,0,0,,0,0,0,1.07,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,0,0,0,0,0,0,0,0.36,0,9.29,0,0,0,22.14,0,,,0,0.36,0,0,19.64,0,0,1.07,0,0.71,0,0,0,0,0,0,0,0,0,0,,100,
2011,10,Annual,Brewers Bay,10/27/11,300,Brittney Honisch,5/30/12,3,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,7.05,0,0,0,19.46,1.68,0,0,,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72,0,0,0,0,0,0,0,0.34,0,4.7,0,0,0,23.49,0,,,0,0.67,0,0.34,29.87,0,0,1.01,0,1.01,0,0,0.67,0.34,0,0,0,0,0,0,,100,
2011,10,Annual,Brewers Bay,10/27/11,310,Brittney Honisch,5/30/12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.68,0,0,0,17.15,1.62,0,0,,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0.65,0,0,0,0,0,0,0,0,0,0,10.68,0,0,0,0,0,0,0,0,0,3.88,0,0,0,20.39,0,,,0,0,0,0,30.42,0,0,2.27,0,0.65,0.65,0,0.32,0,0,0,0,0,0,0,,100,
2011,10,Annual,Brewers Bay,10/27/11,310,Brittney Honisch,5/30/12,5,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23,0,0,0,23.87,0.65,0,0,,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68,0,0,0,0,0,0,0,0,0,8.06,0,0,0,27.74,0,,,0,0.65,0,0,13.87,0,0,0,0,0,1.61,0,0,0.32,0,0,0,0,0,0,,100,
2011,10,Annual,Brewers Bay,10/27/11,340,Brittney Honisch,5/30/12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,7.44,0,0,0,8.04,1.79,0,0,,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,5.65,0,0,0,0,0,0,0,0,0,7.14,0,0,0,30.06,0,,,0,2.08,0,0,28.27,0,0,2.98,0,1.49,1.19,0,1.19,0,0,0,0,0,0,0,,100,
2011,11,Annual,Hind Bank East FSA,11/3/11,280,Leslie Henderson,2/14/13,1,7.66,0,0,0,0.73,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.88,0.73,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,4.74,0,0,0,0,0,0,0,10.22,0,8.76,0,0,21.9,1.46,0,,,0,1.46,0,0,17.52,0,0,0,0,2.19,0,0,2.19,0,0,0,0,0,0,0,,100,
2011,11,Annual,Hind Bank East FSA,11/3/11,300,Leslie Henderson,2/14/13,2,0,0,0,0,1.41,0,1.77,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.37,1.41,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,16.61,0,7.07,0,0,26.15,5.3,0,,,0,0.71,0,0,21.2,0,0,0.71,0,3.18,0,0,6.01,0,0,0,0,0,0,0,,100,
2011,11,Annual,Hind Bank East FSA,11/3/11,280,Leslie Henderson,2/14/13,3,0,0,0,0,2.18,0,6.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.73,0,0,4.36,2.18,20.73,0.73,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,11.64,0,11.27,0,0,17.45,2.18,0,,,0,3.27,0,0,12.73,0,0,0,0,2.18,0,0,1.82,0,0,0,0,0,0,0,,100,
2011,11,Annual,Hind Bank East FSA,11/3/11,280,Leslie Henderson,2/14/13,4,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,1.09,13.09,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45,0,0,0,0,0,0,0,9.09,0,5.82,0,0,21.45,2.91,0,,,0,6.55,0,0,21.09,0,0,0,0,4.73,0,0,1.82,0,0,0,0,0,0,0,,100,
2011,11,Annual,Hind Bank East FSA,11/3/11,340,Leslie Henderson,2/14/13,5,2.69,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.39,2.39,0,0,,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,10.45,0,7.16,0,0,21.79,1.19,0,,,0,5.37,0,0,18.81,0,0,0,0,2.69,0,0,1.49,0,0,0,0,0,0,0,,100,
2011,11,Annual,Hind Bank East FSA,11/3/11,330,Leslie Henderson,2/14/13,6,0,0,0,0,0.93,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,18.63,2.8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,1.86,0,0,0,0,0,0,0,11.8,0,5.28,0,0,20.5,5.59,0,,,0,5.28,0,0,18.32,0,0,0,0,7.14,0,0,2.48,0,0,0,0,0,0,0,,100,
2011,11,Annual,Meri Shoal,11/18/11,330,Robert Brewer,3/1/12,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.55,0,0,0,,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,1.52,0,2.13,0,0,38.6,4.26,0,,,0,0.61,0,0.61,7.29,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0.3,,100,
2011,11,Annual,Meri Shoal,11/18/11,330,Robert Brewer,3/1/12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.57,0.32,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,0,0,0,54.69,3.88,0,,,0,1.29,0,0,7.44,0,0,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0,,100,
2011,11,Annual,Meri Shoal,11/18/11,330,Robert Brewer,3/1/12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,21.48,1.85,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,5.93,0,2.22,0,0,41.48,10.37,0,,,0,0.74,0,4.81,7.41,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,,100,
2011,11,Annual,Meri Shoal,11/18/11,330,Robert Brewer,3/1/12,4,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.93,1.11,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,1.11,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0.37,0,0,38.89,4.81,0,,,0,0,0,1.48,7.41,0,0,0,0,0.37,0,0,0,0,0,0,0.74,0,0,0,,100,
2011,11,Annual,Meri Shoal,11/18/11,330,Robert Brewer,3/1/12,5,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.16,0.32,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,2.9,0,0,50.97,6.13,0,,,0,0.32,0,1.29,4.52,0,0,0,0,0.32,0,0,0,0.32,0,0,0,0,0,0,,100,
2011,11,Annual,Meri Shoal,11/18/11,360,Robert Brewer,3/1/12,6,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,34.36,0.28,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,5.03,0,2.79,0,0,39.11,5.87,0,,,0,0,0,1.96,4.75,0,0,0,0,0,0,0,0.56,0.28,0,0,0,0,0,0,,100,
2011,11,Annual,South Water,11/29/11,310,Robert Brewer,7/26/12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.97,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0.32,0.65,0.97,0,0,0,0,0,0,0,0,10.32,0,0,0,0,0,0,0,4.52,0,19.68,0,0,39.03,0.32,0,,,0,4.84,0,0.97,10.97,0,0,0,0,3.23,0,0,0,0.97,0,0,0,0,0,0,,100,
2011,11,Annual,South Water,11/29/11,260,Robert Brewer,7/26/12,2,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,1.92,0.77,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,8.46,0,20,0,0,31.15,0.77,0,,,0,11.92,0,0,10,0,0,0.38,0,6.54,0,0,0,0.77,0,0,0,0,0,0,,100,
2011,11,Annual,South Water,11/29/11,290,Robert Brewer,7/26/12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,1.03,0.34,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,1.72,0.34,0,0,0,0,0,0,0,9.66,0,0,0,0,0,0,0,5.86,0,22.07,0,0,26.9,1.38,0,,,0,6.55,0,0,12.07,0,0,0.69,0,10.69,0,0,0,0,0,0,0,0,0,0,,100,
2011,11,Annual,South Water,11/29/11,270,Robert Brewer,7/26/12,4,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0.74,3.33,0,0,0,0,0,0,0,0,5.19,0,0,0,0,0,0,0,5.93,0,28.89,0,0,25.56,0.74,0,,,0,6.67,0,0,11.85,0,0,0.74,0,7.04,0,0,0,0.37,0,0,0,0,0,0,,100,
2011,11,Annual,South Water,11/29/11,310,Robert Brewer,7/26/12,5,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,0.65,0,0,,0,0,0,0,0.32,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,6.77,0,0,0,0,0,0,0,4.52,0,25.16,0,0,25.48,0.97,0,,,0,9.35,0,0,12.58,0,0,1.61,0,8.71,0,0,0,0,0,0,0,0,0,0,,100,
2011,11,Annual,South Water,11/29/11,280,Robert Brewer,7/26/12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,2.14,1.07,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,1.43,2.14,0,0,0,0,0,0,0,0,10.36,0,0,0,0,0,0,0,11.07,0,20.36,0,0,22.86,2.14,0,,,0,5,0,0,18.57,0,0,1.43,0,0.36,0,0,0,0,0,0,0,0,0,0.36,,100,
2010,8,Annual,Salt River Deep,8/5/10,330,Jacqulyn Marie Calnan,,1,0,0,0,0,1.52,0,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,,,0,0,0,0,48.48,0,3.64,0.3,0,31.21,0,0,0,0,0,0,0,0,0,0,,100,
