"colony_id","location","surveyyear","period","method","transect","species","category","code","code_meaning","extent","notes"
"141021MTST6060774","Mutton Snapper FSA",2014,"Annual","intercept","6","Orbicella franksi","Cyanobacteria","SCX","Schizothrix spp.",25,NA
"141021MTST6060775","Mutton Snapper FSA",2014,"Annual","intercept","6","Stephanocoenia intersepta","Macroalgae","LOBO","Lobophora spp.",5,NA
"141021MTST6060776","Mutton Snapper FSA",2014,"Annual","intercept","6","Siderastrea siderea","Macroalgae","LOBO","Lobophora spp.",8,"Type of bleaching: Edge/Foc ;  Cause of bleaching: Lobo"
"141009SRDT1061042","Salt River Deep",2014,"Annual","intercept","1","Agaricia lamarcki","Macroalgae","FIL","Filamentous turf",2,NA
"141009SRDT1061043","Salt River Deep",2014,"Annual","intercept","1","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",1,"Type of bleaching: Edge"
"141009SRDT1061043","Salt River Deep",2014,"Annual","intercept","1","Agaricia lamarcki",NA,"CLIO",NA,2,"Type of bleaching: Edge"
"141009SRDT1061044","Salt River Deep",2014,"Annual","intercept","1","Agaricia grahamae","Macroalgae","DICT","Dictyota spp.",2,"Type of bleaching: Edge"
"141009SRDT1061044","Salt River Deep",2014,"Annual","intercept","1","Agaricia grahamae","Macroalgae","FIL","Filamentous turf",4,"Type of bleaching: Edge"
"141009SRDT1061045","Salt River Deep",2014,"Annual","intercept","1","Agaricia lamarcki","Cyanobacteria","FLCY","Filamentous cyanobacteria",17,"Cause of bleaching: RecMort"
"141009SRDT1061045","Salt River Deep",2014,"Annual","intercept","1","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",4,"Cause of bleaching: RecMort"
"141009SRDT1061045","Salt River Deep",2014,"Annual","intercept","1","Agaricia lamarcki","Macroalgae","FIL","Filamentous turf",3,"Cause of bleaching: RecMort"
"141009SRDT1061046","Salt River Deep",2014,"Annual","intercept","1","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",2,NA
"141009SRDT1061046","Salt River Deep",2014,"Annual","intercept","1","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",1,NA
"141009SRDT1061046","Salt River Deep",2014,"Annual","intercept","1","Agaricia lamarcki","Other","SED","Sediment",1,NA
"141009SRDT1061047","Salt River Deep",2014,"Annual","intercept","1","Agaricia undata","Cyanobacteria","FLCY","Filamentous cyanobacteria",6,"Type of bleaching: Foc"
"141009SRDT1061047","Salt River Deep",2014,"Annual","intercept","1","Agaricia undata","Macroalgae","FIL","Filamentous turf",3,"Type of bleaching: Foc"
"141009SRDT2061161","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",4,"%REC UNDER LOBO; Type of bleaching: Edge/Diff"
"141009SRDT2061162","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki",NA,NA,NA,0,NA
"141009SRDT2061163","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",2,"Type of bleaching: Cen/Foc"
"141009SRDT2061164","Salt River Deep",2014,"Annual","intercept","2","Agaricia grahamae",NA,NA,NA,0,NA
"141009SRDT2061165","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki",NA,NA,NA,0,NA
"141009SRDT2061166","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki",NA,NA,NA,0,NA
"141009SRDT2061167","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki",NA,NA,NA,0,NA
"141009SRDT2061168","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki","Cyanobacteria","SCX","Schizothrix spp.",2,"Type of bleaching: Diff"
"141009SRDT2061168","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki","Macroalgae","FIL","Filamentous turf",2,"Type of bleaching: Diff"
"141009SRDT2061168","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki","Sponge","ROPE","Rope sponge",2,"Type of bleaching: Diff"
"141009SRDT2061169","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki",NA,NA,NA,0,NA
"141009SRDT2061170","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki","Cyanobacteria","SCX","Schizothrix spp.",60,NA
"141009SRDT2061171","Salt River Deep",2014,"Annual","intercept","2","Agaricia lamarcki","Sponge","SPO","Sponge",2,NA
"141009SRDT3061304","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Cyanobacteria","FLCY","Filamentous cyanobacteria",3,"Type of bleaching: Edge/Foc"
"141009SRDT3061304","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Other","SED","Sediment",1,"Type of bleaching: Edge/Foc"
"141009SRDT3061305","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Cyanobacteria","FLCY","Filamentous cyanobacteria",1,"Cause of bleaching: FilSed"
"141009SRDT3061305","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",1,"Cause of bleaching: FilSed"
"141009SRDT3061305","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Other","SED","Sediment",1,"Cause of bleaching: FilSed"
"141009SRDT3061306","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Cyanobacteria","FLCY","Filamentous cyanobacteria",1,"Cause of bleaching: Flcy"
"141009SRDT3061306","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",1,"Cause of bleaching: Flcy"
"141009SRDT3061306","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",1,"Cause of bleaching: Flcy"
"141009SRDT3061306","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Other","SED","Sediment",1,"Cause of bleaching: Flcy"
"141009SRDT3061307","Salt River Deep",2014,"Annual","intercept","3","Orbicella species complex","Cyanobacteria","FLCY","Filamentous cyanobacteria",2,"Type of bleaching: Gran"
"141009SRDT3061307","Salt River Deep",2014,"Annual","intercept","3","Orbicella species complex","Macroalgae","DICT","Dictyota spp.",1,"Type of bleaching: Gran"
"141009SRDT3061307","Salt River Deep",2014,"Annual","intercept","3","Orbicella species complex","Macroalgae","LOBO","Lobophora spp.",1,"Type of bleaching: Gran"
"141009SRDT3061307","Salt River Deep",2014,"Annual","intercept","3","Orbicella species complex","Other","SED","Sediment",1,"Type of bleaching: Gran"
"141009SRDT3061308","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",1,NA
"141009SRDT3061308","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Other","SED","Sediment",1,NA
"141009SRDT3061309","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",1,NA
"141009SRDT3061309","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Other","SED","Sediment",1,NA
"141009SRDT3061310","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Other","SED","Sediment",3,"%REC UNDER SED"
"141009SRDT3061311","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Cyanobacteria","FLCY","Filamentous cyanobacteria",1,"%REC UNDER SED"
"141009SRDT3061311","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",1,"%REC UNDER SED"
"141009SRDT3061311","Salt River Deep",2014,"Annual","intercept","3","Agaricia lamarcki","Other","SED","Sediment",1,"%REC UNDER SED"
"141009SRDT4061463","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",2,"Type of bleaching: Cen/Gran"
"141009SRDT4061463","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Other","SED","Sediment",1,"Type of bleaching: Cen/Gran"
"141009SRDT4061464","Salt River Deep",2014,"Annual","intercept","4","Agaricia grahamae","Other","SED","Sediment",2,NA
"141009SRDT4061465","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Cyanobacteria","FLCY","Filamentous cyanobacteria",1,"%REC UNDER DICT/FLCY"
"141009SRDT4061465","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",1,"%REC UNDER DICT/FLCY"
"141009SRDT4061466","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Cyanobacteria","FLCY","Filamentous cyanobacteria",5,NA
"141009SRDT4061466","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",2,NA
"141009SRDT4061466","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",1,NA
"141009SRDT4061467","Salt River Deep",2014,"Annual","intercept","4","Porites astreoides","Macroalgae","DICT","Dictyota spp.",5,NA
"141009SRDT4061467","Salt River Deep",2014,"Annual","intercept","4","Porites astreoides","Other","SED","Sediment",5,NA
"141009SRDT4061468","Salt River Deep",2014,"Annual","intercept","4","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",1,"Type of bleaching: Edge/Foc ;  Cause of bleaching: Lobo"
"141009SRDT4061468","Salt River Deep",2014,"Annual","intercept","4","Orbicella franksi","Other","SED","Sediment",2,"Type of bleaching: Edge/Foc ;  Cause of bleaching: Lobo"
"141009SRDT4061469","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Other","SED","Sediment",1,NA
"141009SRDT4061470","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",2,NA
"141009SRDT4061470","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Other","SED","Sediment",2,NA
"141009SRDT4061471","Salt River Deep",2014,"Annual","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"141009SRDT4061472","Salt River Deep",2014,"Annual","intercept","4","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",2,"Cause of bleaching: Dict/Sed"
"141009SRDT4061472","Salt River Deep",2014,"Annual","intercept","4","Stephanocoenia intersepta","Other","SED","Sediment",5,"Cause of bleaching: Dict/Sed"
"141009SRDT4061473","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",1,"%REC UNDER SED"
"141009SRDT4061473","Salt River Deep",2014,"Annual","intercept","4","Agaricia lamarcki","Other","SED","Sediment",5,"%REC UNDER SED"
"141009SRDT4061474","Salt River Deep",2014,"Annual","intercept","4","Agaricia grahamae","Macroalgae","DICT","Dictyota spp.",1,"%REC UNDER LOBO"
"141009SRDT4061474","Salt River Deep",2014,"Annual","intercept","4","Agaricia grahamae","Macroalgae","LOBO","Lobophora spp.",1,"%REC UNDER LOBO"
"141009SRDT4061474","Salt River Deep",2014,"Annual","intercept","4","Agaricia grahamae","Other","SED","Sediment",1,"%REC UNDER LOBO"
"141009SRDT4061475","Salt River Deep",2014,"Annual","intercept","4","Orbicella species complex","Cyanobacteria","FLCY","Filamentous cyanobacteria",1,"Type of bleaching: Gran"
"141009SRDT4061475","Salt River Deep",2014,"Annual","intercept","4","Orbicella species complex","Macroalgae","DICT","Dictyota spp.",1,"Type of bleaching: Gran"
"141009SRDT4061475","Salt River Deep",2014,"Annual","intercept","4","Orbicella species complex","Other","SED","Sediment",5,"Type of bleaching: Gran"
"141009SRDT5061618","Salt River Deep",2014,"Annual","intercept","5","Agaricia grahamae",NA,NA,NA,0,NA
"141009SRDT5061619","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",2,NA
"141009SRDT5061620","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",4,"Type of bleaching: Cen/Foc"
"141009SRDT5061620","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",2,"Type of bleaching: Cen/Foc"
"141009SRDT5061621","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki","Macroalgae","FIL","Filamentous turf",2,"Type of bleaching: Diff"
"141009SRDT5061622","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki",NA,NA,NA,0,NA
"141009SRDT5061623","Salt River Deep",2014,"Annual","intercept","5","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",5,NA
"141009SRDT5061624","Salt River Deep",2014,"Annual","intercept","5","Agaricia grahamae","Macroalgae","DICT","Dictyota spp.",5,NA
"141009SRDT5061624","Salt River Deep",2014,"Annual","intercept","5","Agaricia grahamae","Sponge","SPO","Sponge",2,NA
"141009SRDT5061625","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki",NA,NA,NA,0,NA
"141009SRDT5061626","Salt River Deep",2014,"Annual","intercept","5","Agaricia grahamae","Macroalgae","DICT","Dictyota spp.",4,NA
"141009SRDT5061627","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",8,"Type of bleaching: Diff"
"141009SRDT5061628","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki","Cyanobacteria","SCX","Schizothrix spp.",6,"EDGE/FOCAL"
"141009SRDT5061628","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki","Macroalgae","LOBO","Lobophora spp.",5,"EDGE/FOCAL"
"141009SRDT5061629","Salt River Deep",2014,"Annual","intercept","5","Agaricia grahamae",NA,NA,NA,0,NA
"141009SRDT5061630","Salt River Deep",2014,"Annual","intercept","5","Agaricia grahamae","Macroalgae","DICT","Dictyota spp.",3,"SP=DFS"
"141009SRDT5061630","Salt River Deep",2014,"Annual","intercept","5","Agaricia grahamae","Sponge","ROPE","Rope sponge",5,"SP=DFS"
"141009SRDT5061631","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki",NA,NA,NA,0,NA
"141009SRDT5061632","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",3,"Type of bleaching: Diff"
"141009SRDT5061632","Salt River Deep",2014,"Annual","intercept","5","Agaricia lamarcki","Sponge","ROPE","Rope sponge",5,"Type of bleaching: Diff"
"141009SRDT5061633","Salt River Deep",2014,"Annual","intercept","5","Agaricia grahamae","Macroalgae","DICT","Dictyota spp.",7,NA
"141009SRDT6061768","Salt River Deep",2014,"Annual","intercept","6","Porites astreoides","Macroalgae","DICT","Dictyota spp.",1,NA
"141009SRDT6061768","Salt River Deep",2014,"Annual","intercept","6","Porites astreoides","Macroalgae","FIL","Filamentous turf",3,NA
"141009SRDT6061768","Salt River Deep",2014,"Annual","intercept","6","Porites astreoides","Other","SED","Sediment",3,NA
"141009SRDT6061769","Salt River Deep",2014,"Annual","intercept","6","Madracis spp.","Macroalgae","DICT","Dictyota spp.",2,NA
"141009SRDT6061769","Salt River Deep",2014,"Annual","intercept","6","Madracis spp.","Other","SED","Sediment",1,NA
"141009SRDT6061770","Salt River Deep",2014,"Annual","intercept","6","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",3,NA
"141009SRDT6061770","Salt River Deep",2014,"Annual","intercept","6","Agaricia lamarcki","Macroalgae","FIL","Filamentous turf",2,NA
"141009SRDT6061771","Salt River Deep",2014,"Annual","intercept","6","Agaricia lamarcki","Cyanobacteria","FLCY","Filamentous cyanobacteria",5,NA
"141009SRDT6061771","Salt River Deep",2014,"Annual","intercept","6","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",2,NA
"141009SRDT6061772","Salt River Deep",2014,"Annual","intercept","6","Agaricia lamarcki","Cyanobacteria","FLCY","Filamentous cyanobacteria",9,"Type of bleaching: Edge/Top"
"141009SRDT6061772","Salt River Deep",2014,"Annual","intercept","6","Agaricia lamarcki","Macroalgae","DICT","Dictyota spp.",2,"Type of bleaching: Edge/Top"
"141009SRDT6061773","Salt River Deep",2014,"Annual","intercept","6","Stephanocoenia intersepta","Other","SED","Sediment",1,NA
"141009SRDT6061774","Salt River Deep",2014,"Annual","intercept","6","Agaricia agaricites","Cyanobacteria","SCX","Schizothrix spp.",3,"Type of bleaching: Edge"
"141009SRDT6061774","Salt River Deep",2014,"Annual","intercept","6","Agaricia agaricites","Macroalgae","MACA","Macroalgae",7,"Type of bleaching: Edge"
"141009SRDT6061774","Salt River Deep",2014,"Annual","intercept","6","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",2,"Type of bleaching: Edge"
"141009SRDT6061775","Salt River Deep",2014,"Annual","intercept","6","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",8,"Type of bleaching: Mfoc ;  Cause of bleaching: Dict"
"141009SRDT6061775","Salt River Deep",2014,"Annual","intercept","6","Siderastrea siderea","Other","SED","Sediment",4,"Type of bleaching: Mfoc ;  Cause of bleaching: Dict"
"141009SRDT6061776","Salt River Deep",2014,"Annual","intercept","6","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",2,"Type of bleaching: Top"
"141009SRDT6061776","Salt River Deep",2014,"Annual","intercept","6","Stephanocoenia intersepta","Other","SED","Sediment",1,"Type of bleaching: Top"
"141009SRWT1062024","Salt River West",2014,"Annual","intercept","1","Porites astreoides","Macroalgae","DICT","Dictyota spp.",12,NA
"141009SRWT1062025","Salt River West",2014,"Annual","intercept","1","Porites astreoides",NA,NA,NA,0,NA
"141009SRWT1062026","Salt River West",2014,"Annual","intercept","1","Porites porites",NA,"CLIO",NA,6,NA
"141009SRWT1062027","Salt River West",2014,"Annual","intercept","1","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",8,NA
"141009SRWT1062028","Salt River West",2014,"Annual","intercept","1","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",4,NA
"141009SRWT1062029","Salt River West",2014,"Annual","intercept","1","Porites astreoides","Macroalgae","DICT","Dictyota spp.",3,NA
"141009SRWT1062030","Salt River West",2014,"Annual","intercept","1","Pseudodiploria strigosa",NA,NA,NA,0,NA
"141009SRWT1062031","Salt River West",2014,"Annual","intercept","1","Porites astreoides",NA,NA,NA,0,NA
"141009SRWT1062032","Salt River West",2014,"Annual","intercept","1","Siderastrea siderea",NA,NA,NA,0,NA
"141009SRWT1062033","Salt River West",2014,"Annual","intercept","1","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",6,NA
"141009SRWT1062033","Salt River West",2014,"Annual","intercept","1","Siderastrea siderea","Other","SED","Sediment",8,NA
"141009SRWT1062034","Salt River West",2014,"Annual","intercept","1","Orbicella annularis",NA,NA,NA,0,NA
"141009SRWT1062035","Salt River West",2014,"Annual","intercept","1","Millepora alcicornis","Macroalgae","DICT","Dictyota spp.",3,NA
"141009SRWT2062351","Salt River West",2014,"Annual","intercept","2","Porites astreoides","Cyanobacteria","LYNG","Lyngbia spp.",10,"GREEN"
"141009SRWT2062352","Salt River West",2014,"Annual","intercept","2","Porites astreoides",NA,NA,NA,0,NA
"141009SRWT2062353","Salt River West",2014,"Annual","intercept","2","Dichocoenia stokesii","Cyanobacteria","LYNG","Lyngbia spp.",80,NA
"141009SRWT2062353","Salt River West",2014,"Annual","intercept","2","Dichocoenia stokesii","Macroalgae","DICT","Dictyota spp.",10,NA
"141009SRWT2062354","Salt River West",2014,"Annual","intercept","2","Dichocoenia stokesii",NA,NA,NA,0,NA
"141009SRWT2062355","Salt River West",2014,"Annual","intercept","2","Orbicella species complex",NA,NA,NA,0,NA
"141009SRWT2062356","Salt River West",2014,"Annual","intercept","2","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",4,NA
"141009SRWT2062357","Salt River West",2014,"Annual","intercept","2","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",15,NA
"141009SRWT2062358","Salt River West",2014,"Annual","intercept","2","Siderastrea siderea",NA,"CLIO",NA,50,"Type of bleaching: Diff"
"141009SRWT2062359","Salt River West",2014,"Annual","intercept","2","Montastraea cavernosa",NA,NA,NA,0,NA
"141009SRWT2062360","Salt River West",2014,"Annual","intercept","2","Siderastrea siderea","Cyanobacteria","LYNG","Lyngbia spp.",20,NA
"141009SRWT2062361","Salt River West",2014,"Annual","intercept","2","Agaricia humilis",NA,NA,NA,0,NA
"141009SRWT2062362","Salt River West",2014,"Annual","intercept","2","Siderastrea siderea",NA,"CLIO",NA,8,"DSD NEAR CLIONA"
"141009SRWT2062363","Salt River West",2014,"Annual","intercept","2","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",5,NA
"141009SRWT2062364","Salt River West",2014,"Annual","intercept","2","Millepora alcicornis",NA,NA,NA,0,NA
"141009SRWT2062365","Salt River West",2014,"Annual","intercept","2","Porites astreoides",NA,NA,NA,0,NA
"141009SRWT2062366","Salt River West",2014,"Annual","intercept","2","Siderastrea siderea",NA,NA,NA,0,NA
"141009SRWT2062367","Salt River West",2014,"Annual","intercept","2","Porites porites","Macroalgae","DICT","Dictyota spp.",8,NA
"141009SRWT2062368","Salt River West",2014,"Annual","intercept","2","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",3,NA
"141009SRWT2062369","Salt River West",2014,"Annual","intercept","2","Orbicella annularis","Corallivore","CPHILA","Coralliophila spp.",6,"%REC FROM CPHILA PRED; Type of bleaching: Med/Foc"
"141009SRWT2062369","Salt River West",2014,"Annual","intercept","2","Orbicella annularis","Cyanobacteria","LYNG","Lyngbia spp.",3,"%REC FROM CPHILA PRED; Type of bleaching: Med/Foc"
"141009SRWT2062369","Salt River West",2014,"Annual","intercept","2","Orbicella annularis","Predation","PRED","Predation",2,"%REC FROM CPHILA PRED; Type of bleaching: Med/Foc"
"141009SRWT2062369","Salt River West",2014,"Annual","intercept","2","Orbicella annularis","Macroalgae","DICT","Dictyota spp.",5,"%REC FROM CPHILA PRED; Type of bleaching: Med/Foc"
"141009SRWT2062369","Salt River West",2014,"Annual","intercept","2","Orbicella annularis","Macroalgae","FIL","Filamentous turf",2,"%REC FROM CPHILA PRED; Type of bleaching: Med/Foc"
"141009SRWT2062370","Salt River West",2014,"Annual","intercept","2","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",2,NA
"141009SRWT2062370","Salt River West",2014,"Annual","intercept","2","Siderastrea siderea","Macroalgae","FIL","Filamentous turf",2,NA
"141009SRWT2062371","Salt River West",2014,"Annual","intercept","2","Porites astreoides","Macroalgae","DICT","Dictyota spp.",5,NA
"141009SRWT3062710","Salt River West",2014,"Annual","intercept","3","Stephanocoenia intersepta","Macroalgae","DICT","Dictyota spp.",1,NA
"141009SRWT3062711","Salt River West",2014,"Annual","intercept","3","Montastraea cavernosa","Macroalgae","SARG","Sargassum spp.",1,"CWII=UNDER SARG"
"141009SRWT3062712","Salt River West",2014,"Annual","intercept","3","Montastraea cavernosa",NA,NA,NA,0,NA
"141009SRWT3062713","Salt River West",2014,"Annual","intercept","3","Porites astreoides","Cyanobacteria","FLCY","Filamentous cyanobacteria",5,"Cause of bleaching: Dict"
"141009SRWT3062713","Salt River West",2014,"Annual","intercept","3","Porites astreoides","Macroalgae","DICT","Dictyota spp.",2,"Cause of bleaching: Dict"
"141009SRWT3062713","Salt River West",2014,"Annual","intercept","3","Porites astreoides","Macroalgae","LOBO","Lobophora spp.",1,"Cause of bleaching: Dict"
"141009SRWT3062714","Salt River West",2014,"Annual","intercept","3","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",1,"Type of bleaching: Edge/Blue"
"141009SRWT3062714","Salt River West",2014,"Annual","intercept","3","Siderastrea siderea","Other","SED","Sediment",3,"Type of bleaching: Edge/Blue"
"141009SRWT3062715","Salt River West",2014,"Annual","intercept","3","Porites astreoides",NA,NA,NA,0,NA
"141009SRWT3062716","Salt River West",2014,"Annual","intercept","3","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",5,NA
"141009SRWT3062716","Salt River West",2014,"Annual","intercept","3","Agaricia agaricites","Other","SED","Sediment",1,NA
"141009SRWT3062717","Salt River West",2014,"Annual","intercept","3","Madracis decactis","Cyanobacteria","FLCY","Filamentous cyanobacteria",3,"%REC FROM PFISH OR OTHER FISH BITES"
"141009SRWT3062717","Salt River West",2014,"Annual","intercept","3","Madracis decactis","Macroalgae","DICT","Dictyota spp.",3,"%REC FROM PFISH OR OTHER FISH BITES"
"141009SRWT3062718","Salt River West",2014,"Annual","intercept","3","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",15,NA
"141009SRWT3062719","Salt River West",2014,"Annual","intercept","3","Siderastrea siderea","Other","SED","Sediment",5,"%REC UNDER SED; Type of bleaching: Cen/Foc"
"141009SRWT3062720","Salt River West",2014,"Annual","intercept","3","Orbicella franksi","Cyanobacteria","FLCY","Filamentous cyanobacteria",2,"%REC FROM UNKNOWN CAUSE; MAYBE PRED; Type of bleaching: Edge/Foc"
"141009SRWT3062720","Salt River West",2014,"Annual","intercept","3","Orbicella franksi","Other","SED","Sediment",1,"%REC FROM UNKNOWN CAUSE; MAYBE PRED; Type of bleaching: Edge/Foc"
"141009SRWT3062721","Salt River West",2014,"Annual","intercept","3","Porites astreoides",NA,NA,NA,0,NA
"141009SRWT3062722","Salt River West",2014,"Annual","intercept","3","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",5,"%REC UNDER DICT; Cause of bleaching: Dict"
"141009SRWT3062723","Salt River West",2014,"Annual","intercept","3","Siderastrea siderea",NA,NA,NA,0,NA
"141009SRWT3062724","Salt River West",2014,"Annual","intercept","3","Montastraea cavernosa","Macroalgae","DICT","Dictyota spp.",1,"CLIONA INFECTION; NO %REC"
"141009SRWT3062724","Salt River West",2014,"Annual","intercept","3","Montastraea cavernosa","Other","SED","Sediment",1,"CLIONA INFECTION; NO %REC"
"141009SRWT4063056","Salt River West",2014,"Annual","intercept","4","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",5,"CWII=UNDER DICT; Cause of bleaching: Dict"
"141009SRWT4063056","Salt River West",2014,"Annual","intercept","4","Siderastrea siderea","Other","SED","Sediment",5,"CWII=UNDER DICT; Cause of bleaching: Dict"
"141009SRWT4063057","Salt River West",2014,"Annual","intercept","4","Agaricia agaricites","Corallivore","CPHILA","Coralliophila spp.",9,"%REC FROM CPHILA  PRED"
"141009SRWT4063057","Salt River West",2014,"Annual","intercept","4","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",1,"%REC FROM CPHILA  PRED"
"141009SRWT4063057","Salt River West",2014,"Annual","intercept","4","Agaricia agaricites","Other","SED","Sediment",1,"%REC FROM CPHILA  PRED"
"141009SRWT4063058","Salt River West",2014,"Annual","intercept","4","Porites porites","Macroalgae","DICT","Dictyota spp.",2,"Cause of bleaching: Sed"
"141009SRWT4063058","Salt River West",2014,"Annual","intercept","4","Porites porites","Other","SED","Sediment",2,"Cause of bleaching: Sed"
"141009SRWT4063059","Salt River West",2014,"Annual","intercept","4","Agaricia agaricites","Cyanobacteria","FLCY","Filamentous cyanobacteria",15,NA
"141009SRWT4063059","Salt River West",2014,"Annual","intercept","4","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",5,NA
"141009SRWT4063059","Salt River West",2014,"Annual","intercept","4","Agaricia agaricites","Macroalgae","CALG","Crustose coralline algae",3,NA
"141009SRWT4063060","Salt River West",2014,"Annual","intercept","4","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",1,NA
"141009SRWT4063061","Salt River West",2014,"Annual","intercept","4","Agaricia tenuifolia","Cyanobacteria","FLCY","Filamentous cyanobacteria",4,"Cause of bleaching: Sed"
"141009SRWT4063061","Salt River West",2014,"Annual","intercept","4","Agaricia tenuifolia","Macroalgae","DICT","Dictyota spp.",1,"Cause of bleaching: Sed"
"141009SRWT4063061","Salt River West",2014,"Annual","intercept","4","Agaricia tenuifolia","Macroalgae","FIL","Filamentous turf",3,"Cause of bleaching: Sed"
